lon,lat,pga_g
14.1250,55.4250,0.0084
14.1750,55.4250,0.0086
14.2250,55.4250,0.0086
8.4250,55.3750,0.0000
8.4750,55.3750,0.0000
8.5250,55.3750,0.0000
8.6250,55.3750,0.0000
8.6750,55.3750,0.0000
8.7250,55.3750,0.0000
8.7750,55.3750,0.0000
8.8250,55.3750,0.0000
8.8750,55.3750,0.0000
8.9250,55.3750,0.0000
8.9750,55.3750,0.0000
9.0250,55.3750,0.0000
9.0750,55.3750,0.0000
9.1250,55.3750,0.0000
9.1750,55.3750,0.0000
9.2250,55.3750,0.0000
9.2750,55.3750,0.0000
9.3250,55.3750,0.0000
9.3750,55.3750,0.0000
9.4250,55.3750,0.0000
9.4750,55.3750,0.0000
9.5250,55.3750,0.0000
9.5750,55.3750,0.0000
9.6250,55.3750,0.0000
9.6750,55.3750,0.0000
9.7250,55.3750,0.0000
9.7750,55.3750,0.0000
9.8250,55.3750,0.0000
9.8750,55.3750,0.0000
9.9250,55.3750,0.0000
9.9750,55.3750,0.0000
10.0250,55.3750,0.0000
10.0750,55.3750,0.0000
10.1250,55.3750,0.0000
10.1750,55.3750,0.0000
10.2250,55.3750,0.0000
10.2750,55.3750,0.0000
10.3250,55.3750,0.0000
10.3750,55.3750,0.0000
10.4250,55.3750,0.0000
10.4750,55.3750,0.0000
10.5250,55.3750,0.0000
10.5750,55.3750,0.0000
10.6250,55.3750,0.0000
10.6750,55.3750,0.0000
10.7250,55.3750,0.0000
10.7750,55.3750,0.0000
10.8250,55.3750,0.0000
11.0750,55.3750,0.0000
11.1250,55.3750,0.0000
11.1750,55.3750,0.0000
11.2250,55.3750,0.0000
11.2750,55.3750,0.0000
11.3250,55.3750,0.0000
11.3750,55.3750,0.0000
11.4250,55.3750,0.0000
11.4750,55.3750,0.0000
11.5250,55.3750,0.0000
11.5750,55.3750,0.0000
11.6250,55.3750,0.0000
11.6750,55.3750,0.0000
11.7250,55.3750,0.0000
11.7750,55.3750,0.0000
11.8250,55.3750,0.0000
11.8750,55.3750,0.0000
11.9250,55.3750,0.0000
11.9750,55.3750,0.0000
12.0250,55.3750,0.0000
12.0750,55.3750,0.0000
12.1250,55.3750,0.0000
12.1750,55.3750,0.0000
12.2250,55.3750,0.0000
12.2750,55.3750,0.0000
12.3250,55.3750,0.0000
12.3750,55.3750,0.0000
12.4250,55.3750,0.0000
12.8250,55.3750,0.0057
12.8750,55.3750,0.0057
12.9250,55.3750,0.0057
12.9750,55.3750,0.0058
13.0250,55.3750,0.0059
13.0750,55.3750,0.0060
13.1250,55.3750,0.0060
13.1750,55.3750,0.0061
13.2250,55.3750,0.0061
13.2750,55.3750,0.0063
13.3250,55.3750,0.0063
13.3750,55.3750,0.0064
13.4250,55.3750,0.0064
13.4750,55.3750,0.0067
13.5250,55.3750,0.0067
13.5750,55.3750,0.0071
14.0250,55.3750,0.0082
14.0750,55.3750,0.0084
14.1250,55.3750,0.0084
14.1750,55.3750,0.0086
14.2250,55.3750,0.0086
8.4250,55.3250,0.0000
8.4750,55.3250,0.0000
8.5250,55.3250,0.0000
8.5750,55.3250,0.0000
8.6750,55.3250,0.0000
8.7250,55.3250,0.0000
8.7750,55.3250,0.0000
8.8250,55.3250,0.0000
8.8750,55.3250,0.0000
8.9250,55.3250,0.0000
8.9750,55.3250,0.0000
9.0250,55.3250,0.0000
9.0750,55.3250,0.0000
9.1250,55.3250,0.0000
9.1750,55.3250,0.0000
9.2250,55.3250,0.0000
9.2750,55.3250,0.0000
9.3250,55.3250,0.0000
9.3750,55.3250,0.0000
9.4250,55.3250,0.0000
9.4750,55.3250,0.0000
9.5250,55.3250,0.0000
9.5750,55.3250,0.0000
9.6250,55.3250,0.0000
9.6750,55.3250,0.0000
9.7750,55.3250,0.0000
9.8250,55.3250,0.0000
9.8750,55.3250,0.0000
9.9250,55.3250,0.0000
9.9750,55.3250,0.0000
10.0250,55.3250,0.0000
10.0750,55.3250,0.0000
10.1250,55.3250,0.0000
10.1750,55.3250,0.0000
10.2250,55.3250,0.0000
10.2750,55.3250,0.0000
10.3250,55.3250,0.0000
10.3750,55.3250,0.0000
10.4250,55.3250,0.0000
10.4750,55.3250,0.0000
10.5250,55.3250,0.0000
10.5750,55.3250,0.0000
10.6250,55.3250,0.0000
10.6750,55.3250,0.0000
10.7250,55.3250,0.0000
10.7750,55.3250,0.0000
10.8250,55.3250,0.0000
10.8750,55.3250,0.0000
10.9250,55.3250,0.0000
10.9750,55.3250,0.0000
11.1250,55.3250,0.0000
11.1750,55.3250,0.0000
11.2250,55.3250,0.0000
11.2750,55.3250,0.0000
11.3250,55.3250,0.0000
11.3750,55.3250,0.0000
11.4250,55.3250,0.0000
11.4750,55.3250,0.0000
11.5250,55.3250,0.0000
11.5750,55.3250,0.0000
11.6250,55.3250,0.0000
11.6750,55.3250,0.0000
11.7250,55.3250,0.0000
11.7750,55.3250,0.0000
11.8250,55.3250,0.0000
11.8750,55.3250,0.0000
11.9250,55.3250,0.0000
11.9750,55.3250,0.0000
12.0250,55.3250,0.0000
12.0750,55.3250,0.0000
12.1250,55.3250,0.0000
12.1750,55.3250,0.0000
12.2250,55.3250,0.0000
12.2750,55.3250,0.0000
12.3250,55.3250,0.0000
12.3750,55.3250,0.0000
12.4250,55.3250,0.0000
12.4750,55.3250,0.0000
13.2750,55.3250,0.0063
13.3250,55.3250,0.0063
13.3750,55.3250,0.0064
14.7750,55.3250,0.0103
15.1750,55.3250,0.0127
8.4750,55.2750,0.0000
8.5250,55.2750,0.0000
8.5750,55.2750,0.0000
8.6250,55.2750,0.0000
8.6750,55.2750,0.0000
8.7250,55.2750,0.0000
8.7750,55.2750,0.0000
8.8250,55.2750,0.0000
8.8750,55.2750,0.0000
8.9250,55.2750,0.0000
8.9750,55.2750,0.0000
9.0250,55.2750,0.0000
9.0750,55.2750,0.0000
9.1250,55.2750,0.0000
9.1750,55.2750,0.0000
9.2250,55.2750,0.0000
9.2750,55.2750,0.0000
9.3250,55.2750,0.0000
9.3750,55.2750,0.0000
9.4250,55.2750,0.0000
9.4750,55.2750,0.0000
9.5250,55.2750,0.0000
9.5750,55.2750,0.0000
9.6250,55.2750,0.0000
9.6750,55.2750,0.0000
9.7250,55.2750,0.0000
9.7750,55.2750,0.0000
9.8750,55.2750,0.0000
9.9250,55.2750,0.0000
9.9750,55.2750,0.0000
10.0250,55.2750,0.0000
10.0750,55.2750,0.0000
10.1250,55.2750,0.0000
10.1750,55.2750,0.0000
10.2250,55.2750,0.0000
10.2750,55.2750,0.0000
10.3250,55.2750,0.0000
10.3750,55.2750,0.0000
10.4250,55.2750,0.0000
10.4750,55.2750,0.0000
10.5250,55.2750,0.0000
10.5750,55.2750,0.0000
10.6250,55.2750,0.0000
10.6750,55.2750,0.0000
10.7250,55.2750,0.0000
10.7750,55.2750,0.0000
10.8250,55.2750,0.0000
10.8750,55.2750,0.0000
11.1750,55.2750,0.0000
11.2250,55.2750,0.0000
11.2750,55.2750,0.0000
11.3250,55.2750,0.0000
11.3750,55.2750,0.0000
11.4250,55.2750,0.0000
11.4750,55.2750,0.0000
11.5250,55.2750,0.0000
11.5750,55.2750,0.0000
11.6250,55.2750,0.0000
